id,timestamp,susceptible,exposed,carrier,infected,hospitalized,icu,dead,recovered
287f3ad6952943a8aae6c26676798030,239,1619,2,1,1,1,0,286,6292
287f3ad6952943a8aae6c26676798030,240,1619,2,1,1,0,1,286,6292
287f3ad6952943a8aae6c26676798030,241,1619,2,1,0,1,0,286,6293
287f3ad6952943a8aae6c26676798030,242,1619,2,0,1,1,0,286,6293
287f3ad6952943a8aae6c26676798030,243,1619,1,1,0,0,1,286,6294
287f3ad6952943a8aae6c26676798030,244,1619,1,1,0,0,0,286,6295
287f3ad6952943a8aae6c26676798030,245,1619,1,0,1,0,0,286,6295
287f3ad6952943a8aae6c26676798030,246,1619,0,1,1,0,0,286,6295
287f3ad6952943a8aae6c26676798030,247,1618,1,1,0,1,0,286,6295
287f3ad6952943a8aae6c26676798030,248,1618,1,1,0,0,1,286,6295
287f3ad6952943a8aae6c26676798030,249,1618,1,0,1,0,1,286,6295
287f3ad6952943a8aae6c26676798030,250,1618,1,0,1,0,1,286,6295
287f3ad6952943a8aae6c26676798030,251,1617,2,0,0,0,0,286,6297
287f3ad6952943a8aae6c26676798030,252,1617,2,0,0,0,0,286,6297
287f3ad6952943a8aae6c26676798030,253,1617,2,0,0,0,0,286,6297
287f3ad6952943a8aae6c26676798030,254,1617,1,1,0,0,0,286,6297
287f3ad6952943a8aae6c26676798030,255,1617,1,1,0,0,0,286,6297
287f3ad6952943a8aae6c26676798030,256,1617,0,2,0,0,0,286,6297
287f3ad6952943a8aae6c26676798030,257,1617,0,1,1,0,0,286,6297
287f3ad6952943a8aae6c26676798030,258,1617,0,1,0,1,0,286,6297
287f3ad6952943a8aae6c26676798030,259,1617,0,1,0,0,1,286,6297
287f3ad6952943a8aae6c26676798030,260,1617,0,1,0,0,0,287,6297
287f3ad6952943a8aae6c26676798030,261,1617,0,0,1,0,0,287,6297
287f3ad6952943a8aae6c26676798030,262,1617,0,0,0,1,0,287,6297
287f3ad6952943a8aae6c26676798030,263,1617,0,0,0,0,0,287,6298
51ad04ca7162431ba3e7d9022c3e2fbe,0,2934,0,8,0,0,0,0,0
51ad04ca7162431ba3e7d9022c3e2fbe,1,2800,134,1,5,0,0,0,2
51ad04ca7162431ba3e7d9022c3e2fbe,2,2767,126,42,0,2,0,0,5
51ad04ca7162431ba3e7d9022c3e2fbe,3,2230,620,58,18,0,1,0,15
51ad04ca7162431ba3e7d9022c3e2fbe,4,1853,813,198,36,2,0,0,40
51ad04ca7162431ba3e7d9022c3e2fbe,5,1391,1021,313,99,4,0,0,114
51ad04ca7162431ba3e7d9022c3e2fbe,6,1118,983,404,182,12,2,0,241
51ad04ca7162431ba3e7d9022c3e2fbe,7,891,912,421,237,37,4,0,440
51ad04ca7162431ba3e7d9022c3e2fbe,8,720,794,410,287,46,10,0,675
51ad04ca7162431ba3e7d9022c3e2fbe,9,591,680,354,275,56,25,1,960
51ad04ca7162431ba3e7d9022c3e2fbe,10,437,633,324,252,56,32,2,1206
51ad04ca7162431ba3e7d9022c3e2fbe,11,381,497,293,247,46,44,3,1431
51ad04ca7162431ba3e7d9022c3e2fbe,12,284,443,243,226,59,47,4,1636
51ad04ca7162431ba3e7d9022c3e2fbe,13,248,326,219,207,48,53,6,1835
51ad04ca7162431ba3e7d9022c3e2fbe,14,152,314,184,178,35,53,6,2020
51ad04ca7162431ba3e7d9022c3e2fbe,15,99,267,152,161,39,50,6,2168
51ad04ca7162431ba3e7d9022c3e2fbe,16,37,260,117,135,42,46,8,2297
51ad04ca7162431ba3e7d9022c3e2fbe,17,3,212,116,109,31,48,9,2414
51ad04ca7162431ba3e7d9022c3e2fbe,18,0,151,108,85,23,45,9,2521
51ad04ca7162431ba3e7d9022c3e2fbe,19,0,108,84,76,24,38,10,2602
51ad04ca7162431ba3e7d9022c3e2fbe,20,0,82,57,62,16,40,10,2675
51ad04ca7162431ba3e7d9022c3e2fbe,21,0,54,52,46,9,38,12,2731
51ad04ca7162431ba3e7d9022c3e2fbe,22,0,41,32,37,8,30,13,2781
51ad04ca7162431ba3e7d9022c3e2fbe,23,0,30,19,27,8,24,16,2818
51ad04ca7162431ba3e7d9022c3e2fbe,24,0,18,19,17,4,22,17,2845
51ad04ca7162431ba3e7d9022c3e2fbe,25,0,12,12,13,3,18,18,2866
51ad04ca7162431ba3e7d9022c3e2fbe,26,0,9,5,15,2,17,18,2876
51ad04ca7162431ba3e7d9022c3e2fbe,27,0,6,5,11,2,13,20,2885
51ad04ca7162431ba3e7d9022c3e2fbe,28,0,4,5,7,1,11,20,2894
51ad04ca7162431ba3e7d9022c3e2fbe,29,0,3,4,4,3,10,20,2898
51ad04ca7162431ba3e7d9022c3e2fbe,30,0,2,2,6,0,9,21,2902
51ad04ca7162431ba3e7d9022c3e2fbe,31,0,2,1,4,0,6,23,2906
51ad04ca7162431ba3e7d9022c3e2fbe,32,0,2,1,2,1,4,23,2909
51ad04ca7162431ba3e7d9022c3e2fbe,33,0,1,1,2,1,4,23,2910
51ad04ca7162431ba3e7d9022c3e2fbe,34,0,1,0,2,1,4,23,2911
51ad04ca7162431ba3e7d9022c3e2fbe,35,0,0,1,1,1,3,23,2913
51ad04ca7162431ba3e7d9022c3e2fbe,36,0,0,0,1,0,3,23,2915
51ad04ca7162431ba3e7d9022c3e2fbe,37,0,0,0,1,0,1,23,2917
51ad04ca7162431ba3e7d9022c3e2fbe,38,0,0,0,0,0,0,23,2919
d793eebd65e74fa5a4038228d4e7bfbb,0,11589,0,9,0,0,0,0,0
d793eebd65e74fa5a4038228d4e7bfbb,1,11589,0,5,3,0,0,0,1
d793eebd65e74fa5a4038228d4e7bfbb,2,11588,1,3,3,1,0,0,2
d793eebd65e74fa5a4038228d4e7bfbb,3,11587,1,4,0,3,1,0,2
d793eebd65e74fa5a4038228d4e7bfbb,4,11586,2,4,0,2,2,0,2
d793eebd65e74fa5a4038228d4e7bfbb,5,11585,3,4,0,0,4,0,2
d793eebd65e74fa5a4038228d4e7bfbb,6,11583,5,2,2,0,2,2,2
d793eebd65e74fa5a4038228d4e7bfbb,7,11583,5,1,3,0,2,2,2
d793eebd65e74fa5a4038228d4e7bfbb,8,11583,4,2,2,1,2,2,2
d793eebd65e74fa5a4038228d4e7bfbb,9,11582,4,3,1,2,2,2,2
d793eebd65e74fa5a4038228d4e7bfbb,10,11581,5,3,0,1,2,3,3
d793eebd65e74fa5a4038228d4e7bfbb,11,11581,4,3,1,0,3,3,3
d793eebd65e74fa5a4038228d4e7bfbb,12,11581,1,4,3,0,2,3,4
d793eebd65e74fa5a4038228d4e7bfbb,13,11578,4,2,1,3,2,3,5
d793eebd65e74fa5a4038228d4e7bfbb,14,11578,3,3,0,4,1,4,5
d793eebd65e74fa5a4038228d4e7bfbb,15,11577,2,3,2,3,0,5,6
d793eebd65e74fa5a4038228d4e7bfbb,16,11576,2,2,2,2,2,5,7
d793eebd65e74fa5a4038228d4e7bfbb,17,11574,3,2,1,2,1,6,9
d793eebd65e74fa5a4038228d4e7bfbb,18,11572,4,2,2,1,2,6,9
d793eebd65e74fa5a4038228d4e7bfbb,19,11571,3,4,2,0,3,6,9
d793eebd65e74fa5a4038228d4e7bfbb,20,11571,3,3,3,0,2,7,9
d793eebd65e74fa5a4038228d4e7bfbb,21,11568,6,3,2,1,0,8,10
d793eebd65e74fa5a4038228d4e7bfbb,22,11566,7,4,2,0,1,8,10
d793eebd65e74fa5a4038228d4e7bfbb,23,11563,10,2,4,0,1,8,10
d793eebd65e74fa5a4038228d4e7bfbb,24,11561,11,2,3,2,0,9,10
d793eebd65e74fa5a4038228d4e7bfbb,25,11561,8,4,3,2,0,9,11
d793eebd65e74fa5a4038228d4e7bfbb,26,11561,7,3,4,2,1,9,11
d793eebd65e74fa5a4038228d4e7bfbb,27,11561,6,3,5,1,2,9,11
d793eebd65e74fa5a4038228d4e7bfbb,28,11560,6,3,4,0,3,9,13
d793eebd65e74fa5a4038228d4e7bfbb,29,11558,7,2,3,3,2,9,14
d793eebd65e74fa5a4038228d4e7bfbb,30,11557,7,2,1,5,2,9,15
d793eebd65e74fa5a4038228d4e7bfbb,31,11557,7,2,1,4,1,10,16
d793eebd65e74fa5a4038228d4e7bfbb,32,11557,7,2,1,3,2,10,16
d793eebd65e74fa5a4038228d4e7bfbb,33,11555,7,3,0,3,3,10,17
d793eebd65e74fa5a4038228d4e7bfbb,34,11554,6,5,0,2,4,10,17
d793eebd65e74fa5a4038228d4e7bfbb,35,11553,5,3,3,1,3,11,19
d793eebd65e74fa5a4038228d4e7bfbb,36,11552,6,1,4,1,2,12,20
d793eebd65e74fa5a4038228d4e7bfbb,37,11550,8,1,2,3,1,12,21
d793eebd65e74fa5a4038228d4e7bfbb,38,11549,9,1,1,1,3,12,22
d793eebd65e74fa5a4038228d4e7bfbb,39,11549,8,2,0,2,2,13,22
d793eebd65e74fa5a4038228d4e7bfbb,40,11548,5,6,0,0,3,14,22
d793eebd65e74fa5a4038228d4e7bfbb,41,11548,5,2,3,0,3,14,23
d793eebd65e74fa5a4038228d4e7bfbb,42,11546,7,0,4,0,2,15,24
d793eebd65e74fa5a4038228d4e7bfbb,43,11544,9,0,3,0,2,15,25
d793eebd65e74fa5a4038228d4e7bfbb,44,11544,8,1,3,0,2,15,25
d793eebd65e74fa5a4038228d4e7bfbb,45,11543,9,0,3,1,0,17,25
d793eebd65e74fa5a4038228d4e7bfbb,46,11543,7,2,0,2,1,17,26
d793eebd65e74fa5a4038228d4e7bfbb,47,11543,4,4,1,2,1,17,26
d793eebd65e74fa5a4038228d4e7bfbb,48,11542,5,3,2,2,1,17,26
d793eebd65e74fa5a4038228d4e7bfbb,49,11541,6,3,1,1,2,17,27
d793eebd65e74fa5a4038228d4e7bfbb,50,11540,5,4,0,2,2,17,28
d793eebd65e74fa5a4038228d4e7bfbb,51,11540,4,3,1,2,2,17,29
d793eebd65e74fa5a4038228d4e7bfbb,52,11539,5,2,1,1,1,19,30
d793eebd65e74fa5a4038228d4e7bfbb,53,11539,2,3,3,1,1,19,30
d793eebd65e74fa5a4038228d4e7bfbb,54,11538,3,2,3,2,0,19,31
d793eebd65e74fa5a4038228d4e7bfbb,55,11538,3,1,3,2,0,19,32
d793eebd65e74fa5a4038228d4e7bfbb,56,11538,3,0,3,1,1,19,33
d793eebd65e74fa5a4038228d4e7bfbb,57,11538,3,0,3,1,1,19,33
d793eebd65e74fa5a4038228d4e7bfbb,58,11538,2,1,1,1,0,20,35
d793eebd65e74fa5a4038228d4e7bfbb,59,11538,2,1,0,2,0,20,35
d793eebd65e74fa5a4038228d4e7bfbb,60,11538,2,0,1,0,2,20,35
d793eebd65e74fa5a4038228d4e7bfbb,61,11537,2,1,1,0,2,20,35
d793eebd65e74fa5a4038228d4e7bfbb,62,11537,1,2,1,0,1,21,35
d793eebd65e74fa5a4038228d4e7bfbb,63,11535,3,2,1,0,1,21,35
d793eebd65e74fa5a4038228d4e7bfbb,64,11535,3,1,2,0,0,21,36
d793eebd65e74fa5a4038228d4e7bfbb,65,11535,2,2,2,0,0,21,36
d793eebd65e74fa5a4038228d4e7bfbb,66,11535,1,2,2,1,0,21,36
d793eebd65e74fa5a4038228d4e7bfbb,67,11534,2,2,2,0,1,21,36
d793eebd65e74fa5a4038228d4e7bfbb,68,11534,2,1,2,0,1,21,37
d793eebd65e74fa5a4038228d4e7bfbb,69,11534,1,2,1,1,1,21,37
d793eebd65e74fa5a4038228d4e7bfbb,70,11533,1,2,1,2,0,21,38
d793eebd65e74fa5a4038228d4e7bfbb,71,11533,0,3,0,2,0,21,39
d793eebd65e74fa5a4038228d4e7bfbb,72,11533,0,1,1,1,1,21,40
d793eebd65e74fa5a4038228d4e7bfbb,73,11533,0,1,1,0,2,21,40
d793eebd65e74fa5a4038228d4e7bfbb,74,11533,0,1,1,0,2,21,40
d793eebd65e74fa5a4038228d4e7bfbb,75,11533,0,1,0,0,1,22,41
d793eebd65e74fa5a4038228d4e7bfbb,76,11533,0,1,0,0,0,22,42
d793eebd65e74fa5a4038228d4e7bfbb,77,11532,1,1,0,0,0,22,42
d793eebd65e74fa5a4038228d4e7bfbb,78,11531,2,0,0,0,0,22,43
d793eebd65e74fa5a4038228d4e7bfbb,79,11531,2,0,0,0,0,22,43
d793eebd65e74fa5a4038228d4e7bfbb,80,11531,2,0,0,0,0,22,43
d793eebd65e74fa5a4038228d4e7bfbb,81,11531,1,1,0,0,0,22,43
d793eebd65e74fa5a4038228d4e7bfbb,82,11531,1,1,0,0,0,22,43
d793eebd65e74fa5a4038228d4e7bfbb,83,11531,0,2,0,0,0,22,43
d793eebd65e74fa5a4038228d4e7bfbb,84,11531,0,2,0,0,0,22,43
d793eebd65e74fa5a4038228d4e7bfbb,85,11531,0,0,0,0,0,22,45
91e258411b7643f0879dbc1460926649,0,1666,0,4,0,0,0,0,0
91e258411b7643f0879dbc1460926649,1,1664,2,3,0,0,0,0,1
91e258411b7643f0879dbc1460926649,2,1663,3,1,1,0,0,0,2
91e258411b7643f0879dbc1460926649,3,1663,3,1,1,0,0,0,2
91e258411b7643f0879dbc1460926649,4,1662,3,1,1,0,0,0,3
91e258411b7643f0879dbc1460926649,5,1661,2,2,1,0,0,0,4
91e258411b7643f0879dbc1460926649,6,1657,6,2,1,0,0,0,4
91e258411b7643f0879dbc1460926649,7,1655,8,1,1,1,0,0,4
91e258411b7643f0879dbc1460926649,8,1655,6,2,1,0,1,0,5
91e258411b7643f0879dbc1460926649,9,1652,8,3,1,0,1,0,5
91e258411b7643f0879dbc1460926649,10,1647,13,3,0,0,1,0,6
91e258411b7643f0879dbc1460926649,11,1645,13,4,0,0,1,0,7
91e258411b7643f0879dbc1460926649,12,1641,15,3,0,0,1,0,10
91e258411b7643f0879dbc1460926649,13,1641,12,4,2,0,1,0,10
91e258411b7643f0879dbc1460926649,14,1637,11,8,3,0,1,0,10
91e258411b7643f0879dbc1460926649,15,1631,15,9,2,0,0,0,13
91e258411b7643f0879dbc1460926649,16,1627,18,6,4,0,0,0,15
91e258411b7643f0879dbc1460926649,17,1620,20,8,4,0,0,0,18
91e258411b7643f0879dbc1460926649,18,1616,20,8,6,0,0,0,20
91e258411b7643f0879dbc1460926649,19,1608,24,8,6,0,0,0,24
91e258411b7643f0879dbc1460926649,20,1598,31,7,6,0,0,0,28
91e258411b7643f0879dbc1460926649,21,1590,34,10,4,1,0,0,31
91e258411b7643f0879dbc1460926649,22,1578,39,12,3,2,1,0,35
91e258411b7643f0879dbc1460926649,23,1558,49,13,10,1,2,0,37
91e258411b7643f0879dbc1460926649,24,1528,72,13,9,0,2,0,46
91e258411b7643f0879dbc1460926649,25,1507,83,17,9,2,2,0,50
91e258411b7643f0879dbc1460926649,26,1485,91,26,10,1,3,0,54
91e258411b7643f0879dbc1460926649,27,1455,105,33,12,1,4,0,60
91e258411b7643f0879dbc1460926649,28,1418,126,34,16,1,4,0,71
91e258411b7643f0879dbc1460926649,29,1396,126,35,15,2,5,0,91
91e258411b7643f0879dbc1460926649,30,1371,131,36,26,1,3,0,102
91e258411b7643f0879dbc1460926649,31,1340,132,49,27,1,2,0,119
91e258411b7643f0879dbc1460926649,32,1308,146,41,27,1,3,0,144
91e258411b7643f0879dbc1460926649,33,1283,142,52,26,2,2,1,162
91e258411b7643f0879dbc1460926649,34,1240,163,46,31,3,2,1,184
91e258411b7643f0879dbc1460926649,35,1194,180,54,31,4,3,1,203
91e258411b7643f0879dbc1460926649,36,1153,183,64,35,3,3,1,228
91e258411b7643f0879dbc1460926649,37,1109,193,64,40,4,5,1,254
91e258411b7643f0879dbc1460926649,38,1074,181,80,45,6,6,1,277
91e258411b7643f0879dbc1460926649,39,1037,186,70,59,4,8,1,305
91e258411b7643f0879dbc1460926649,40,1010,189,54,58,5,9,1,344
91e258411b7643f0879dbc1460926649,41,982,174,66,45,6,10,1,386
91e258411b7643f0879dbc1460926649,42,955,183,53,44,4,12,1,418
91e258411b7643f0879dbc1460926649,43,926,170,64,50,3,14,1,442
91e258411b7643f0879dbc1460926649,44,901,155,72,48,2,14,3,475
91e258411b7643f0879dbc1460926649,45,880,144,68,55,3,16,3,501
91e258411b7643f0879dbc1460926649,46,844,153,52,61,5,15,3,537
91e258411b7643f0879dbc1460926649,47,818,145,58,53,5,17,3,571
91e258411b7643f0879dbc1460926649,48,789,145,52,59,6,18,3,598
91e258411b7643f0879dbc1460926649,49,767,144,44,56,4,18,4,633
91e258411b7643f0879dbc1460926649,50,744,147,45,44,6,20,5,659
91e258411b7643f0879dbc1460926649,51,730,129,53,31,11,22,5,689
91e258411b7643f0879dbc1460926649,52,709,132,48,31,7,25,5,713
91e258411b7643f0879dbc1460926649,53,696,120,50,33,8,26,5,732
91e258411b7643f0879dbc1460926649,54,684,113,39,40,7,25,6,756
91e258411b7643f0879dbc1460926649,55,679,92,48,32,6,23,6,784
91e258411b7643f0879dbc1460926649,56,670,82,39,46,3,22,8,800
91e258411b7643f0879dbc1460926649,57,656,78,40,35,7,20,8,826
91e258411b7643f0879dbc1460926649,58,646,78,30,32,10,21,8,845
91e258411b7643f0879dbc1460926649,59,635,75,27,28,8,20,8,869
91e258411b7643f0879dbc1460926649,60,621,74,29,27,8,22,9,880
91e258411b7643f0879dbc1460926649,61,617,58,34,29,3,22,9,898
91e258411b7643f0879dbc1460926649,62,612,56,24,27,4,20,9,918
91e258411b7643f0879dbc1460926649,63,609,45,26,27,4,23,9,927
91e258411b7643f0879dbc1460926649,64,602,42,24,29,3,23,9,938
91e258411b7643f0879dbc1460926649,65,600,38,20,20,5,23,9,955
91e258411b7643f0879dbc1460926649,66,597,35,13,22,5,25,9,964
91e258411b7643f0879dbc1460926649,67,595,35,7,23,3,25,9,973
91e258411b7643f0879dbc1460926649,68,594,33,8,16,1,23,9,986
91e258411b7643f0879dbc1460926649,69,594,27,9,17,2,22,9,990
91e258411b7643f0879dbc1460926649,70,592,24,8,12,2,20,9,1003
91e258411b7643f0879dbc1460926649,71,590,20,8,6,4,20,9,1013
91e258411b7643f0879dbc1460926649,72,587,17,10,6,3,21,9,1017
91e258411b7643f0879dbc1460926649,73,582,18,7,11,2,20,9,1021
91e258411b7643f0879dbc1460926649,74,578,19,7,10,1,21,9,1025
91e258411b7643f0879dbc1460926649,75,576,15,10,7,5,16,10,1031
91e258411b7643f0879dbc1460926649,76,576,12,6,8,2,19,10,1037
91e258411b7643f0879dbc1460926649,77,575,10,8,7,2,15,10,1043
91e258411b7643f0879dbc1460926649,78,574,8,8,5,3,14,10,1048
91e258411b7643f0879dbc1460926649,79,570,8,8,6,2,14,10,1052
91e258411b7643f0879dbc1460926649,80,569,8,4,8,1,14,10,1056
91e258411b7643f0879dbc1460926649,81,569,7,2,7,0,12,10,1063
91e258411b7643f0879dbc1460926649,82,569,7,1,5,0,11,10,1067
91e258411b7643f0879dbc1460926649,83,569,6,1,2,0,9,10,1073
91e258411b7643f0879dbc1460926649,84,569,6,0,2,0,7,11,1075
91e258411b7643f0879dbc1460926649,85,569,3,3,1,0,6,11,1077
91e258411b7643f0879dbc1460926649,86,569,3,1,2,0,6,11,1078
91e258411b7643f0879dbc1460926649,87,568,3,2,0,0,5,11,1081
91e258411b7643f0879dbc1460926649,88,568,2,2,0,0,4,11,1083
91e258411b7643f0879dbc1460926649,89,568,1,1,0,0,4,11,1085
91e258411b7643f0879dbc1460926649,90,568,1,1,0,0,4,11,1085
91e258411b7643f0879dbc1460926649,91,568,1,0,0,0,4,11,1086
91e258411b7643f0879dbc1460926649,92,568,1,0,0,0,4,11,1086
91e258411b7643f0879dbc1460926649,93,568,1,0,0,0,4,11,1086
91e258411b7643f0879dbc1460926649,94,568,0,1,0,0,4,11,1086
91e258411b7643f0879dbc1460926649,95,567,1,0,0,0,4,11,1087
91e258411b7643f0879dbc1460926649,96,567,1,0,0,0,4,11,1087
91e258411b7643f0879dbc1460926649,97,567,0,1,0,0,4,11,1087
91e258411b7643f0879dbc1460926649,98,567,0,0,0,0,4,11,1088
91e258411b7643f0879dbc1460926649,99,567,0,0,0,0,4,11,1088
91e258411b7643f0879dbc1460926649,100,567,0,0,0,0,3,11,1089
91e258411b7643f0879dbc1460926649,101,567,0,0,0,0,3,11,1089
91e258411b7643f0879dbc1460926649,102,567,0,0,0,0,2,11,1090
91e258411b7643f0879dbc1460926649,103,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,104,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,105,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,106,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,107,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,108,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,109,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,110,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,111,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,112,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,113,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,114,567,0,0,0,0,1,11,1091
91e258411b7643f0879dbc1460926649,115,567,0,0,0,0,0,11,1092
8187f221bd5e47248f1ddfa57393fbe2,0,8510,0,10,0,0,0,0,0
8187f221bd5e47248f1ddfa57393fbe2,1,8506,4,5,2,0,0,0,3
8187f221bd5e47248f1ddfa57393fbe2,2,8505,5,2,2,0,0,0,6
8187f221bd5e47248f1ddfa57393fbe2,3,8505,4,3,2,0,0,0,6
8187f221bd5e47248f1ddfa57393fbe2,4,8504,3,3,1,1,0,0,8
8187f221bd5e47248f1ddfa57393fbe2,5,8504,3,1,1,0,1,0,10
8187f221bd5e47248f1ddfa57393fbe2,6,8504,2,1,1,0,1,0,11
8187f221bd5e47248f1ddfa57393fbe2,7,8504,2,0,1,0,1,0,12
8187f221bd5e47248f1ddfa57393fbe2,8,8504,2,0,1,0,1,0,12
8187f221bd5e47248f1ddfa57393fbe2,9,8504,1,1,1,0,0,1,12
8187f221bd5e47248f1ddfa57393fbe2,10,8504,1,1,0,1,0,1,12
8187f221bd5e47248f1ddfa57393fbe2,11,8504,1,1,0,1,0,1,12
8187f221bd5e47248f1ddfa57393fbe2,12,8503,1,1,0,1,0,1,13
8187f221bd5e47248f1ddfa57393fbe2,13,8502,2,0,0,0,1,1,14
8187f221bd5e47248f1ddfa57393fbe2,14,8502,2,0,0,0,1,1,14
8187f221bd5e47248f1ddfa57393fbe2,15,8502,1,1,0,0,1,1,14
8187f221bd5e47248f1ddfa57393fbe2,16,8502,1,1,0,0,1,1,14
8187f221bd5e47248f1ddfa57393fbe2,17,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,18,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,19,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,20,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,21,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,22,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,23,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,24,8502,1,0,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,25,8502,0,1,0,0,0,1,16
8187f221bd5e47248f1ddfa57393fbe2,26,8502,0,0,0,0,0,1,17
798ed917abfd4439971e1e3876fc9a71,0,13694,0,4,0,0,0,0,0
798ed917abfd4439971e1e3876fc9a71,1,13484,210,2,1,0,0,0,1
798ed917abfd4439971e1e3876fc9a71,2,13390,294,11,2,0,0,0,1
798ed917abfd4439971e1e3876fc9a71,3,12783,882,25,4,1,0,0,3
798ed917abfd4439971e1e3876fc9a71,4,11677,1931,72,6,1,1,0,10
798ed917abfd4439971e1e3876fc9a71,5,9308,4169,171,14,2,1,0,33
798ed917abfd4439971e1e3876fc9a71,6,6842,6368,369,32,5,0,0,82
798ed917abfd4439971e1e3876fc9a71,7,4865,7948,615,63,9,1,0,197
798ed917abfd4439971e1e3876fc9a71,8,3149,9156,853,117,19,2,0,402
798ed917abfd4439971e1e3876fc9a71,9,1890,9810,1102,196,28,9,1,662
798ed917abfd4439971e1e3876fc9a71,10,1137,9942,1237,303,47,10,3,1019
798ed917abfd4439971e1e3876fc9a71,11,606,9781,1410,372,81,23,5,1420
798ed917abfd4439971e1e3876fc9a71,12,359,9389,1402,443,115,43,7,1940
798ed917abfd4439971e1e3876fc9a71,13,167,8952,1449,490,155,75,14,2396
798ed917abfd4439971e1e3876fc9a71,14,68,8501,1373,543,161,116,22,2914
798ed917abfd4439971e1e3876fc9a71,15,1,8009,1332,551,194,129,43,3439
798ed917abfd4439971e1e3876fc9a71,16,0,7506,1276,546,201,148,62,3959
798ed917abfd4439971e1e3876fc9a71,17,0,7046,1181,555,210,166,81,4459
798ed917abfd4439971e1e3876fc9a71,18,0,6569,1168,546,223,194,94,4904
798ed917abfd4439971e1e3876fc9a71,19,0,6167,1055,517,222,196,121,5420
798ed917abfd4439971e1e3876fc9a71,20,0,5829,931,481,217,207,145,5888
798ed917abfd4439971e1e3876fc9a71,21,0,5453,902,446,200,229,171,6297
798ed917abfd4439971e1e3876fc9a71,22,0,5139,827,426,189,216,200,6701
798ed917abfd4439971e1e3876fc9a71,23,0,4823,777,428,159,220,231,7060
798ed917abfd4439971e1e3876fc9a71,24,0,4512,759,375,174,208,266,7404
798ed917abfd4439971e1e3876fc9a71,25,0,4220,734,347,153,209,295,7740
798ed917abfd4439971e1e3876fc9a71,26,0,3970,669,369,121,197,321,8051
798ed917abfd4439971e1e3876fc9a71,27,0,3722,633,334,128,166,347,8368
798ed917abfd4439971e1e3876fc9a71,28,0,3498,586,304,132,143,374,8661
798ed917abfd4439971e1e3876fc9a71,29,0,3255,564,277,131,136,396,8939
798ed917abfd4439971e1e3876fc9a71,30,0,3038,512,263,141,126,419,9199
798ed917abfd4439971e1e3876fc9a71,31,0,2834,506,244,118,126,433,9437
798ed917abfd4439971e1e3876fc9a71,32,0,2650,482,230,103,130,447,9656
798ed917abfd4439971e1e3876fc9a71,33,0,2494,416,206,102,127,462,9891
798ed917abfd4439971e1e3876fc9a71,34,0,2332,392,213,80,118,487,10076
798ed917abfd4439971e1e3876fc9a71,35,0,2183,349,220,81,98,507,10260
798ed917abfd4439971e1e3876fc9a71,36,0,2041,358,186,92,92,515,10414
798ed917abfd4439971e1e3876fc9a71,37,0,1918,330,177,77,92,526,10578
798ed917abfd4439971e1e3876fc9a71,38,0,1810,282,178,67,87,538,10736
798ed917abfd4439971e1e3876fc9a71,39,0,1693,279,153,75,81,545,10872
798ed917abfd4439971e1e3876fc9a71,40,0,1596,249,150,68,88,553,10994
798ed917abfd4439971e1e3876fc9a71,41,0,1493,254,143,61,81,569,11097
798ed917abfd4439971e1e3876fc9a71,42,0,1400,238,124,61,78,578,11219
798ed917abfd4439971e1e3876fc9a71,43,0,1325,199,118,71,68,589,11328
798ed917abfd4439971e1e3876fc9a71,44,0,1216,224,108,51,72,597,11430
798ed917abfd4439971e1e3876fc9a71,45,0,1136,206,108,52,65,607,11524
798ed917abfd4439971e1e3876fc9a71,46,0,1054,202,103,43,68,615,11613
798ed917abfd4439971e1e3876fc9a71,47,0,989,173,94,45,61,628,11708
798ed917abfd4439971e1e3876fc9a71,48,0,925,173,88,35,59,637,11781
798ed917abfd4439971e1e3876fc9a71,49,0,871,148,103,22,58,642,11854
798ed917abfd4439971e1e3876fc9a71,50,0,803,152,86,35,41,654,11927
798ed917abfd4439971e1e3876fc9a71,51,0,757,136,68,43,38,657,11999
798ed917abfd4439971e1e3876fc9a71,52,0,704,130,65,33,41,660,12065
